game_id,game_datetime,game_date,game_type,status,away_name,home_name,away_id,home_id,doubleheader,game_num,home_probable_pitcher,away_probable_pitcher,home_pitcher_note,away_pitcher_note,away_score,home_score,current_inning,inning_state,venue_id,venue_name,national_broadcasts,series_status,winning_team,losing_team,winning_pitcher,losing_pitcher,save_pitcher,summary,losing_Team
717407,2023-07-15T00:15:00Z,2023-07-14,R,Pre-Game,Washington Nationals,St. Louis Cardinals,120,138,N,1,Miles Mikolas,,,,0,0,1.0,Top,2889,Busch Stadium,[],,,,,,,2023-07-14 - Washington Nationals @ St. Louis Cardinals (Pre-Game),
717410,2023-07-15T00:40:00Z,2023-07-14,R,Pre-Game,New York Yankees,Colorado Rockies,147,115,N,1,Austin Gomber,Carlos Rodon,,,0,0,,,19,Coors Field,[],,,,,,,2023-07-14 - New York Yankees @ Colorado Rockies (Pre-Game),
717405,2023-07-15T01:38:00Z,2023-07-14,R,Scheduled,Houston Astros,Los Angeles Angels,117,108,N,1,Shohei Ohtani,J.P. France,,,0,0,,,1,Angel Stadium,['MLBN (out-of-market only)'],,,,,,,2023-07-14 - Houston Astros @ Los Angeles Angels (Scheduled),
717409,2023-07-15T01:40:00Z,2023-07-14,R,Pre-Game,Minnesota Twins,Oakland Athletics,142,133,N,1,,Kenta Maeda,,,0,0,,,10,Oakland Coliseum,[],,,,,,,2023-07-14 - Minnesota Twins @ Oakland Athletics (Pre-Game),
717406,2023-07-15T02:10:00Z,2023-07-14,R,Scheduled,Detroit Tigers,Seattle Mariners,116,136,N,1,Luis Castillo,Eduardo Rodriguez,,,0,0,,,680,T-Mobile Park,"['MLBN (out-of-market only)', 'MLB.tv Free Game']",,,,,,,2023-07-14 - Detroit Tigers @ Seattle Mariners (Scheduled),
717411,2023-07-15T00:10:00Z,2023-07-14,R,Postponed,Tampa Bay Rays,Kansas City Royals,139,118,N,1,Alec Marsh,Tyler Glasnow,,,0,0,,,7,Kauffman Stadium,[],,,,,,,2023-07-14 - Tampa Bay Rays @ Kansas City Royals (Postponed),
717408,2023-07-15T17:05:00Z,2023-07-15,R,Scheduled,San Diego Padres,Philadelphia Phillies,135,143,S,1,Taijuan Walker,Blake Snell,,,0,0,,,2681,Citizens Bank Park,['MLBN (out-of-market only)'],,,,,,,2023-07-15 - San Diego Padres @ Philadelphia Phillies (Scheduled),
717397,2023-07-15T23:05:00Z,2023-07-15,R,Scheduled,San Diego Padres,Philadelphia Phillies,135,143,S,2,Ranger Suarez,,,,0,0,,,2681,Citizens Bank Park,[],,,,,,,2023-07-15 - San Diego Padres @ Philadelphia Phillies (Scheduled),
717403,2023-07-15T18:20:00Z,2023-07-15,R,Scheduled,Boston Red Sox,Chicago Cubs,111,112,N,1,Marcus Stroman,James Paxton,,,0,0,,,17,Wrigley Field,[],,,,,,,2023-07-15 - Boston Red Sox @ Chicago Cubs (Scheduled),
717404,2023-07-15T19:07:00Z,2023-07-15,R,Scheduled,Arizona Diamondbacks,Toronto Blue Jays,109,141,N,1,Kevin Gausman,Zac Gallen,,,0,0,,,14,Rogers Centre,[],,,,,,,2023-07-15 - Arizona Diamondbacks @ Toronto Blue Jays (Scheduled),
717402,2023-07-15T20:05:00Z,2023-07-15,R,Scheduled,Cleveland Guardians,Texas Rangers,114,140,N,1,Andrew Heaney,Gavin Williams,,,0,0,,,5325,Globe Life Field,['FS1'],,,,,,,2023-07-15 - Cleveland Guardians @ Texas Rangers (Scheduled),
717398,2023-07-15T23:05:00Z,2023-07-15,R,Scheduled,San Francisco Giants,Pittsburgh Pirates,137,134,N,1,Johan Oviedo,Alex Cobb,,,0,0,,,31,PNC Park,[],,,,,,,2023-07-15 - San Francisco Giants @ Pittsburgh Pirates (Scheduled),
717401,2023-07-15T23:05:00Z,2023-07-15,R,Scheduled,Miami Marlins,Baltimore Orioles,146,110,N,1,Kyle Gibson,Braxton Garrett,,,0,0,,,2,Oriole Park at Camden Yards,[],,,,,,,2023-07-15 - Miami Marlins @ Baltimore Orioles (Scheduled),
717399,2023-07-15T23:07:00Z,2023-07-15,R,Scheduled,Minnesota Twins,Oakland Athletics,142,133,N,1,,Pablo Lopez,,,0,0,,,10,Oakland Coliseum,[],,,,,,,2023-07-15 - Minnesota Twins @ Oakland Athletics (Scheduled),
717393,2023-07-15T23:10:00Z,2023-07-15,R,Scheduled,Tampa Bay Rays,Kansas City Royals,139,118,S,2,Brady Singer,Zach Eflin,,,0,0,,,7,Kauffman Stadium,[],,,,,,,2023-07-15 - Tampa Bay Rays @ Kansas City Royals (Scheduled),
717392,2023-07-15T23:10:00Z,2023-07-15,R,Scheduled,Milwaukee Brewers,Cincinnati Reds,158,113,N,1,Andrew Abbott,Freddy Peralta,,,0,0,,,2602,Great American Ball Park,[],MIL leads 2-1,,,,,,2023-07-15 - Milwaukee Brewers @ Cincinnati Reds (Scheduled),
717400,2023-07-15T23:15:00Z,2023-07-15,R,Scheduled,Los Angeles Dodgers,New York Mets,119,121,N,1,,Tony Gonsolin,,,0,0,,,3289,Citi Field,['FOX'],,,,,,,2023-07-15 - Los Angeles Dodgers @ New York Mets (Scheduled),
717396,2023-07-15T23:15:00Z,2023-07-15,R,Scheduled,Washington Nationals,St. Louis Cardinals,120,138,N,1,Steven Matz,,,,0,0,,,2889,Busch Stadium,[],,,,,,,2023-07-15 - Washington Nationals @ St. Louis Cardinals (Scheduled),
717395,2023-07-15T23:15:00Z,2023-07-15,R,Scheduled,Chicago White Sox,Atlanta Braves,145,144,N,1,Spencer Strider,Lance Lynn,,,0,0,,,4705,Truist Park,['FOX'],,,,,,,2023-07-15 - Chicago White Sox @ Atlanta Braves (Scheduled),
717394,2023-07-16T00:10:00Z,2023-07-15,R,Scheduled,New York Yankees,Colorado Rockies,147,115,N,1,Connor Seabold,Clarke Schmidt,,,0,0,,,19,Coors Field,[],,,,,,,2023-07-15 - New York Yankees @ Colorado Rockies (Scheduled),
717389,2023-07-16T01:07:00Z,2023-07-15,R,Scheduled,Houston Astros,Los Angeles Angels,117,108,N,1,Reid Detmers,Framber Valdez,,,0,0,,,1,Angel Stadium,[],,,,,,,2023-07-15 - Houston Astros @ Los Angeles Angels (Scheduled),
717390,2023-07-16T01:40:00Z,2023-07-15,R,Scheduled,Detroit Tigers,Seattle Mariners,116,136,N,1,George Kirby,Michael Lorenzen,,,0,0,,,680,T-Mobile Park,[],,,,,,,2023-07-15 - Detroit Tigers @ Seattle Mariners (Scheduled),
717388,2023-07-16T16:05:00Z,2023-07-16,R,Scheduled,San Francisco Giants,Pittsburgh Pirates,137,134,N,1,Osvaldo Bido,,,,0,0,,,31,PNC Park,['Peacock'],,,,,,,2023-07-16 - San Francisco Giants @ Pittsburgh Pirates (Scheduled),
717387,2023-07-16T17:35:00Z,2023-07-16,R,Scheduled,San Diego Padres,Philadelphia Phillies,135,143,N,1,Zack Wheeler,Seth Lugo,,,0,0,,,2681,Citizens Bank Park,['MLBN (out-of-market only)'],,,,,,,2023-07-16 - San Diego Padres @ Philadelphia Phillies (Scheduled),
717391,2023-07-16T17:35:00Z,2023-07-16,R,Scheduled,Chicago White Sox,Atlanta Braves,145,144,N,1,Kolby Allard,Dylan Cease,,,0,0,,,4705,Truist Park,[],,,,,,,2023-07-16 - Chicago White Sox @ Atlanta Braves (Scheduled),
717384,2023-07-16T17:35:00Z,2023-07-16,R,Scheduled,Miami Marlins,Baltimore Orioles,146,110,N,1,Kyle Bradish,,,,0,0,,,2,Oriole Park at Camden Yards,[],,,,,,,2023-07-16 - Miami Marlins @ Baltimore Orioles (Scheduled),
717386,2023-07-16T17:37:00Z,2023-07-16,R,Scheduled,Arizona Diamondbacks,Toronto Blue Jays,109,141,N,1,Yusei Kikuchi,Tommy Henry,,,0,0,,,14,Rogers Centre,[],,,,,,,2023-07-16 - Arizona Diamondbacks @ Toronto Blue Jays (Scheduled),
717385,2023-07-16T17:40:00Z,2023-07-16,R,Scheduled,Los Angeles Dodgers,New York Mets,119,121,N,1,Max Scherzer,Bobby Miller,,,0,0,,,3289,Citi Field,['MLBN (out-of-market only)'],,,,,,,2023-07-16 - Los Angeles Dodgers @ New York Mets (Scheduled),
717383,2023-07-16T17:40:00Z,2023-07-16,R,Scheduled,Milwaukee Brewers,Cincinnati Reds,158,113,N,1,Ben Lively,Adrian Houser,,,0,0,,,2602,Great American Ball Park,[],MIL leads 2-1,,,,,,2023-07-16 - Milwaukee Brewers @ Cincinnati Reds (Scheduled),
717382,2023-07-16T18:10:00Z,2023-07-16,R,Scheduled,Tampa Bay Rays,Kansas City Royals,139,118,N,1,Jordan Lyles,Shane McClanahan,,,0,0,,,7,Kauffman Stadium,[],,,,,,,2023-07-16 - Tampa Bay Rays @ Kansas City Royals (Scheduled),
717380,2023-07-16T18:15:00Z,2023-07-16,R,Scheduled,Washington Nationals,St. Louis Cardinals,120,138,N,1,Jack Flaherty,,,,0,0,,,2889,Busch Stadium,[],,,,,,,2023-07-16 - Washington Nationals @ St. Louis Cardinals (Scheduled),
717376,2023-07-16T18:20:00Z,2023-07-16,R,Scheduled,Boston Red Sox,Chicago Cubs,111,112,N,1,Justin Steele,Kutter Crawford,,,0,0,,,17,Wrigley Field,[],,,,,,,2023-07-16 - Boston Red Sox @ Chicago Cubs (Scheduled),
717377,2023-07-16T18:35:00Z,2023-07-16,R,Scheduled,Cleveland Guardians,Texas Rangers,114,140,N,1,Martin Perez,Tanner Bibee,,,0,0,,,5325,Globe Life Field,[],,,,,,,2023-07-16 - Cleveland Guardians @ Texas Rangers (Scheduled),
717378,2023-07-16T19:10:00Z,2023-07-16,R,Scheduled,New York Yankees,Colorado Rockies,147,115,N,1,Chase Anderson,Gerrit Cole,,,0,0,,,19,Coors Field,['MLB.tv Free Game'],,,,,,,2023-07-16 - New York Yankees @ Colorado Rockies (Scheduled),
717379,2023-07-16T20:07:00Z,2023-07-16,R,Scheduled,Minnesota Twins,Oakland Athletics,142,133,N,1,,Joe Ryan,,,0,0,,,10,Oakland Coliseum,[],,,,,,,2023-07-16 - Minnesota Twins @ Oakland Athletics (Scheduled),
717373,2023-07-16T20:10:00Z,2023-07-16,R,Scheduled,Detroit Tigers,Seattle Mariners,116,136,N,1,,Reese Olson,,,0,0,,,680,T-Mobile Park,[],,,,,,,2023-07-16 - Detroit Tigers @ Seattle Mariners (Scheduled),
717381,2023-07-16T23:10:00Z,2023-07-16,R,Scheduled,Houston Astros,Los Angeles Angels,117,108,N,1,Tyler Anderson,Cristian Javier,,,0,0,,,1,Angel Stadium,['ESPN'],,,,,,,2023-07-16 - Houston Astros @ Los Angeles Angels (Scheduled),
717372,2023-07-17T23:05:00Z,2023-07-17,R,Scheduled,Los Angeles Dodgers,Baltimore Orioles,119,110,N,1,,,,,0,0,,,2,Oriole Park at Camden Yards,['MLBN (out-of-market only)'],,,,,,,2023-07-17 - Los Angeles Dodgers @ Baltimore Orioles (Scheduled),
717371,2023-07-17T23:05:00Z,2023-07-17,R,Scheduled,Cleveland Guardians,Pittsburgh Pirates,114,134,N,1,,Shane Bieber,,,0,0,,,31,PNC Park,[],,,,,,,2023-07-17 - Cleveland Guardians @ Pittsburgh Pirates (Scheduled),
717375,2023-07-17T23:10:00Z,2023-07-17,R,Scheduled,San Francisco Giants,Cincinnati Reds,137,113,N,1,Brandon Williamson,,,,0,0,,,2602,Great American Ball Park,['MLBN (out-of-market only)'],,,,,,,2023-07-17 - San Francisco Giants @ Cincinnati Reds (Scheduled),
717374,2023-07-17T23:45:00Z,2023-07-17,R,Scheduled,Miami Marlins,St. Louis Cardinals,146,138,N,1,,,,,0,0,,,2889,Busch Stadium,[],,,,,,,2023-07-17 - Miami Marlins @ St. Louis Cardinals (Scheduled),
717370,2023-07-18T00:05:00Z,2023-07-17,R,Scheduled,Washington Nationals,Chicago Cubs,120,112,N,1,,,,,0,0,,,17,Wrigley Field,[],,,,,,,2023-07-17 - Washington Nationals @ Chicago Cubs (Scheduled),
717367,2023-07-18T00:05:00Z,2023-07-17,R,Scheduled,Tampa Bay Rays,Texas Rangers,139,140,N,1,,Taj Bradley,,,0,0,,,5325,Globe Life Field,[],,,,,,,2023-07-17 - Tampa Bay Rays @ Texas Rangers (Scheduled),
717368,2023-07-18T00:10:00Z,2023-07-17,R,Scheduled,Detroit Tigers,Kansas City Royals,116,118,N,1,,Matt Manning,,,0,0,,,7,Kauffman Stadium,[],,,,,,,2023-07-17 - Detroit Tigers @ Kansas City Royals (Scheduled),
717369,2023-07-18T01:38:00Z,2023-07-17,R,Scheduled,New York Yankees,Los Angeles Angels,147,108,N,1,,,,,0,0,,,1,Angel Stadium,[],,,,,,,2023-07-17 - New York Yankees @ Los Angeles Angels (Scheduled),
717366,2023-07-18T01:40:00Z,2023-07-17,R,Scheduled,Boston Red Sox,Oakland Athletics,111,133,N,1,,,,,0,0,,,10,Oakland Coliseum,[],,,,,,,2023-07-17 - Boston Red Sox @ Oakland Athletics (Scheduled),
717365,2023-07-18T01:40:00Z,2023-07-17,R,Scheduled,Minnesota Twins,Seattle Mariners,142,136,N,1,,,,,0,0,,,680,T-Mobile Park,['FS1'],,,,,,,2023-07-17 - Minnesota Twins @ Seattle Mariners (Scheduled),
717363,2023-07-18T22:40:00Z,2023-07-18,R,Scheduled,Milwaukee Brewers,Philadelphia Phillies,158,143,N,1,Aaron Nola,,,,0,0,,,2681,Citizens Bank Park,[],,,,,,,2023-07-18 - Milwaukee Brewers @ Philadelphia Phillies (Scheduled),
717361,2023-07-18T23:05:00Z,2023-07-18,R,Scheduled,Los Angeles Dodgers,Baltimore Orioles,119,110,N,1,,,,,0,0,,,2,Oriole Park at Camden Yards,"['TBS (out-of-market only)', 'TBS']",,,,,,,2023-07-18 - Los Angeles Dodgers @ Baltimore Orioles (Scheduled),
717364,2023-07-18T23:05:00Z,2023-07-18,R,Scheduled,Cleveland Guardians,Pittsburgh Pirates,114,134,N,1,,,,,0,0,,,31,PNC Park,[],,,,,,,2023-07-18 - Cleveland Guardians @ Pittsburgh Pirates (Scheduled),
717362,2023-07-18T23:07:00Z,2023-07-18,R,Scheduled,San Diego Padres,Toronto Blue Jays,135,141,N,1,,Joe Musgrove,,,0,0,,,14,Rogers Centre,[],,,,,,,2023-07-18 - San Diego Padres @ Toronto Blue Jays (Scheduled),
717360,2023-07-18T23:10:00Z,2023-07-18,R,Scheduled,San Francisco Giants,Cincinnati Reds,137,113,N,1,Luke Weaver,,,,0,0,,,2602,Great American Ball Park,[],,,,,,,2023-07-18 - San Francisco Giants @ Cincinnati Reds (Scheduled),
717359,2023-07-18T23:10:00Z,2023-07-18,R,Scheduled,Chicago White Sox,New York Mets,145,121,N,1,,,,,0,0,,,3289,Citi Field,[],,,,,,,2023-07-18 - Chicago White Sox @ New York Mets (Scheduled),
717358,2023-07-18T23:20:00Z,2023-07-18,R,Scheduled,Arizona Diamondbacks,Atlanta Braves,109,144,N,1,,,,,0,0,,,4705,Truist Park,[],,,,,,,2023-07-18 - Arizona Diamondbacks @ Atlanta Braves (Scheduled),
717357,2023-07-18T23:45:00Z,2023-07-18,R,Scheduled,Miami Marlins,St. Louis Cardinals,146,138,N,1,,,,,0,0,,,2889,Busch Stadium,[],,,,,,,2023-07-18 - Miami Marlins @ St. Louis Cardinals (Scheduled),
717353,2023-07-19T00:05:00Z,2023-07-18,R,Scheduled,Washington Nationals,Chicago Cubs,120,112,N,1,,,,,0,0,,,17,Wrigley Field,[],,,,,,,2023-07-18 - Washington Nationals @ Chicago Cubs (Scheduled),
717354,2023-07-19T00:05:00Z,2023-07-18,R,Scheduled,Tampa Bay Rays,Texas Rangers,139,140,N,1,,,,,0,0,,,5325,Globe Life Field,[],,,,,,,2023-07-18 - Tampa Bay Rays @ Texas Rangers (Scheduled),
717356,2023-07-19T00:10:00Z,2023-07-18,R,Scheduled,Detroit Tigers,Kansas City Royals,116,118,N,1,,Tarik Skubal,,,0,0,,,7,Kauffman Stadium,[],,,,,,,2023-07-18 - Detroit Tigers @ Kansas City Royals (Scheduled),
717355,2023-07-19T00:40:00Z,2023-07-18,R,Scheduled,Houston Astros,Colorado Rockies,117,115,N,1,,,,,0,0,,,19,Coors Field,[],,,,,,,2023-07-18 - Houston Astros @ Colorado Rockies (Scheduled),
717352,2023-07-19T01:38:00Z,2023-07-18,R,Scheduled,New York Yankees,Los Angeles Angels,147,108,N,1,,,,,0,0,,,1,Angel Stadium,['MLBN (out-of-market only)'],,,,,,,2023-07-18 - New York Yankees @ Los Angeles Angels (Scheduled),
717349,2023-07-19T01:40:00Z,2023-07-18,R,Scheduled,Boston Red Sox,Oakland Athletics,111,133,N,1,,,,,0,0,,,10,Oakland Coliseum,[],,,,,,,2023-07-18 - Boston Red Sox @ Oakland Athletics (Scheduled),
717350,2023-07-19T01:40:00Z,2023-07-18,R,Scheduled,Minnesota Twins,Seattle Mariners,142,136,N,1,,,,,0,0,,,680,T-Mobile Park,['MLBN (out-of-market only)'],,,,,,,2023-07-18 - Minnesota Twins @ Seattle Mariners (Scheduled),
717348,2023-07-19T16:35:00Z,2023-07-19,R,Scheduled,Cleveland Guardians,Pittsburgh Pirates,114,134,N,1,,,,,0,0,,,31,PNC Park,['MLBN (out-of-market only)'],,,,,,,2023-07-19 - Cleveland Guardians @ Pittsburgh Pirates (Scheduled),
717343,2023-07-19T17:05:00Z,2023-07-19,R,Scheduled,Los Angeles Dodgers,Baltimore Orioles,119,110,N,1,,,,,0,0,,,2,Oriole Park at Camden Yards,['MLBN (out-of-market only)'],,,,,,,2023-07-19 - Los Angeles Dodgers @ Baltimore Orioles (Scheduled),
717346,2023-07-19T18:05:00Z,2023-07-19,R,Scheduled,Tampa Bay Rays,Texas Rangers,139,140,N,1,,,,,0,0,,,5325,Globe Life Field,[],,,,,,,2023-07-19 - Tampa Bay Rays @ Texas Rangers (Scheduled),
717351,2023-07-19T18:15:00Z,2023-07-19,R,Scheduled,Miami Marlins,St. Louis Cardinals,146,138,N,1,,,,,0,0,,,2889,Busch Stadium,[],,,,,,,2023-07-19 - Miami Marlins @ St. Louis Cardinals (Scheduled),
717345,2023-07-19T19:10:00Z,2023-07-19,R,Scheduled,Houston Astros,Colorado Rockies,117,115,N,1,,,,,0,0,,,19,Coors Field,[],,,,,,,2023-07-19 - Houston Astros @ Colorado Rockies (Scheduled),
717344,2023-07-19T19:37:00Z,2023-07-19,R,Scheduled,Boston Red Sox,Oakland Athletics,111,133,N,1,,,,,0,0,,,10,Oakland Coliseum,[],,,,,,,2023-07-19 - Boston Red Sox @ Oakland Athletics (Scheduled),
717347,2023-07-19T22:40:00Z,2023-07-19,R,Scheduled,Milwaukee Brewers,Philadelphia Phillies,158,143,N,1,,,,,0,0,,,2681,Citizens Bank Park,[],,,,,,,2023-07-19 - Milwaukee Brewers @ Philadelphia Phillies (Scheduled),
717338,2023-07-19T23:07:00Z,2023-07-19,R,Scheduled,San Diego Padres,Toronto Blue Jays,135,141,N,1,,,,,0,0,,,14,Rogers Centre,['MLBN (out-of-market only)'],,,,,,,2023-07-19 - San Diego Padres @ Toronto Blue Jays (Scheduled),
717339,2023-07-19T23:07:00Z,2023-07-19,R,Scheduled,New York Yankees,Los Angeles Angels,147,108,N,1,,,,,0,0,,,1,Angel Stadium,['MLBN (out-of-market only)'],,,,,,,2023-07-19 - New York Yankees @ Los Angeles Angels (Scheduled),
717342,2023-07-19T23:10:00Z,2023-07-19,R,Scheduled,San Francisco Giants,Cincinnati Reds,137,113,N,1,Graham Ashcraft,,,,0,0,,,2602,Great American Ball Park,[],,,,,,,2023-07-19 - San Francisco Giants @ Cincinnati Reds (Scheduled),
717341,2023-07-19T23:10:00Z,2023-07-19,R,Scheduled,Chicago White Sox,New York Mets,145,121,N,1,,,,,0,0,,,3289,Citi Field,[],,,,,,,2023-07-19 - Chicago White Sox @ New York Mets (Scheduled),
717340,2023-07-19T23:20:00Z,2023-07-19,R,Scheduled,Arizona Diamondbacks,Atlanta Braves,109,144,N,1,,,,,0,0,,,4705,Truist Park,[],,,,,,,2023-07-19 - Arizona Diamondbacks @ Atlanta Braves (Scheduled),
717336,2023-07-20T00:05:00Z,2023-07-19,R,Scheduled,Washington Nationals,Chicago Cubs,120,112,N,1,,,,,0,0,,,17,Wrigley Field,['MLB.tv Free Game'],,,,,,,2023-07-19 - Washington Nationals @ Chicago Cubs (Scheduled),
717333,2023-07-20T00:10:00Z,2023-07-19,R,Scheduled,Detroit Tigers,Kansas City Royals,116,118,N,1,,,,,0,0,,,7,Kauffman Stadium,[],,,,,,,2023-07-19 - Detroit Tigers @ Kansas City Royals (Scheduled),
717335,2023-07-20T01:40:00Z,2023-07-19,R,Scheduled,Minnesota Twins,Seattle Mariners,142,136,N,1,,,,,0,0,,,680,T-Mobile Park,[],,,,,,,2023-07-19 - Minnesota Twins @ Seattle Mariners (Scheduled),
717337,2023-07-20T16:20:00Z,2023-07-20,R,Scheduled,Arizona Diamondbacks,Atlanta Braves,109,144,N,1,,,,,0,0,,,4705,Truist Park,[],,,,,,,2023-07-20 - Arizona Diamondbacks @ Atlanta Braves (Scheduled),
717334,2023-07-20T16:35:00Z,2023-07-20,R,Scheduled,San Francisco Giants,Cincinnati Reds,137,113,N,1,Andrew Abbott,,,,0,0,,,2602,Great American Ball Park,[],,,,,,,2023-07-20 - San Francisco Giants @ Cincinnati Reds (Scheduled),
717329,2023-07-20T16:35:00Z,2023-07-20,R,Scheduled,Milwaukee Brewers,Philadelphia Phillies,158,143,N,1,,,,,0,0,,,2681,Citizens Bank Park,['MLB.tv Free Game'],,,,,,,2023-07-20 - Milwaukee Brewers @ Philadelphia Phillies (Scheduled),
717331,2023-07-20T17:07:00Z,2023-07-20,R,Scheduled,San Diego Padres,Toronto Blue Jays,135,141,N,1,,,,,0,0,,,14,Rogers Centre,['MLBN (out-of-market only)'],,,,,,,2023-07-20 - San Diego Padres @ Toronto Blue Jays (Scheduled),
717330,2023-07-20T17:10:00Z,2023-07-20,R,Scheduled,Chicago White Sox,New York Mets,145,121,N,1,,,,,0,0,,,3289,Citi Field,['MLBN (out-of-market only)'],,,,,,,2023-07-20 - Chicago White Sox @ New York Mets (Scheduled),
717332,2023-07-20T18:10:00Z,2023-07-20,R,Scheduled,Detroit Tigers,Kansas City Royals,116,118,N,1,,,,,0,0,,,7,Kauffman Stadium,[],,,,,,,2023-07-20 - Detroit Tigers @ Kansas City Royals (Scheduled),
717327,2023-07-20T19:40:00Z,2023-07-20,R,Scheduled,Minnesota Twins,Seattle Mariners,142,136,N,1,,,,,0,0,,,680,T-Mobile Park,[],,,,,,,2023-07-20 - Minnesota Twins @ Seattle Mariners (Scheduled),
717328,2023-07-20T22:40:00Z,2023-07-20,R,Scheduled,Baltimore Orioles,Tampa Bay Rays,110,139,N,1,,,,,0,0,,,12,Tropicana Field,['MLBN (out-of-market only)'],,,,,,,2023-07-20 - Baltimore Orioles @ Tampa Bay Rays (Scheduled),
717322,2023-07-21T00:05:00Z,2023-07-20,R,Scheduled,St. Louis Cardinals,Chicago Cubs,138,112,N,1,,,,,0,0,,,17,Wrigley Field,['MLBN (out-of-market only)'],,,,,,,2023-07-20 - St. Louis Cardinals @ Chicago Cubs (Scheduled),
717323,2023-07-21T01:40:00Z,2023-07-20,R,Scheduled,Houston Astros,Oakland Athletics,117,133,N,1,,,,,0,0,,,10,Oakland Coliseum,[],,,,,,,2023-07-20 - Houston Astros @ Oakland Athletics (Scheduled),
717325,2023-07-21T18:20:00Z,2023-07-21,R,Scheduled,St. Louis Cardinals,Chicago Cubs,138,112,N,1,,,,,0,0,,,17,Wrigley Field,['Apple TV+'],,,,,,,2023-07-21 - St. Louis Cardinals @ Chicago Cubs (Scheduled),
717317,2023-07-21T22:40:00Z,2023-07-21,R,Scheduled,San Diego Padres,Detroit Tigers,135,116,N,1,,,,,0,0,,,2394,Comerica Park,['Apple TV+'],,,,,,,2023-07-21 - San Diego Padres @ Detroit Tigers (Scheduled),
717320,2023-07-21T22:40:00Z,2023-07-21,R,Scheduled,Baltimore Orioles,Tampa Bay Rays,110,139,N,1,,,,,0,0,,,12,Tropicana Field,[],,,,,,,2023-07-21 - Baltimore Orioles @ Tampa Bay Rays (Scheduled),
717319,2023-07-21T22:40:00Z,2023-07-21,R,Scheduled,Colorado Rockies,Miami Marlins,115,146,N,1,,,,,0,0,,,4169,loanDepot park,[],,,,,,,2023-07-21 - Colorado Rockies @ Miami Marlins (Scheduled),
717326,2023-07-21T23:05:00Z,2023-07-21,R,Scheduled,San Francisco Giants,Washington Nationals,137,120,N,1,,,,,0,0,,,3309,Nationals Park,[],,,,,,,2023-07-21 - San Francisco Giants @ Washington Nationals (Scheduled),
717318,2023-07-21T23:05:00Z,2023-07-21,R,Scheduled,Kansas City Royals,New York Yankees,118,147,N,1,,,,,0,0,,,3313,Yankee Stadium,[],,,,,,,2023-07-21 - Kansas City Royals @ New York Yankees (Scheduled),
717321,2023-07-21T23:10:00Z,2023-07-21,R,Scheduled,Arizona Diamondbacks,Cincinnati Reds,109,113,N,1,,,,,0,0,,,2602,Great American Ball Park,['MLBN (out-of-market only)'],,,,,,,2023-07-21 - Arizona Diamondbacks @ Cincinnati Reds (Scheduled),
717324,2023-07-21T23:10:00Z,2023-07-21,R,Scheduled,New York Mets,Boston Red Sox,121,111,N,1,,,,,0,0,,,3,Fenway Park,['MLBN (out-of-market only)'],,,,,,,2023-07-21 - New York Mets @ Boston Red Sox (Scheduled),
717315,2023-07-21T23:10:00Z,2023-07-21,R,Scheduled,Philadelphia Phillies,Cleveland Guardians,143,114,N,1,,,,,0,0,,,5,Progressive Field,[],,,,,,,2023-07-21 - Philadelphia Phillies @ Cleveland Guardians (Scheduled),
717316,2023-07-22T00:05:00Z,2023-07-21,R,Scheduled,Los Angeles Dodgers,Texas Rangers,119,140,N,1,,,,,0,0,,,5325,Globe Life Field,[],,,,,,,2023-07-21 - Los Angeles Dodgers @ Texas Rangers (Scheduled),
717314,2023-07-22T00:10:00Z,2023-07-21,R,Scheduled,Chicago White Sox,Minnesota Twins,145,142,N,1,,,,,0,0,,,3312,Target Field,[],,,,,,,2023-07-21 - Chicago White Sox @ Minnesota Twins (Scheduled),
717313,2023-07-22T00:10:00Z,2023-07-21,R,Scheduled,Atlanta Braves,Milwaukee Brewers,144,158,N,1,,,,,0,0,,,32,American Family Field,[],,,,,,,2023-07-21 - Atlanta Braves @ Milwaukee Brewers (Scheduled),
717312,2023-07-22T01:38:00Z,2023-07-21,R,Scheduled,Pittsburgh Pirates,Los Angeles Angels,134,108,N,1,,,,,0,0,,,1,Angel Stadium,[],,,,,,,2023-07-21 - Pittsburgh Pirates @ Los Angeles Angels (Scheduled),
717310,2023-07-22T01:40:00Z,2023-07-21,R,Scheduled,Houston Astros,Oakland Athletics,117,133,N,1,,,,,0,0,,,10,Oakland Coliseum,[],,,,,,,2023-07-21 - Houston Astros @ Oakland Athletics (Scheduled),
717311,2023-07-22T02:10:00Z,2023-07-21,R,Scheduled,Toronto Blue Jays,Seattle Mariners,141,136,N,1,,,,,0,0,,,680,T-Mobile Park,['MLB.tv Free Game'],,,,,,,2023-07-21 - Toronto Blue Jays @ Seattle Mariners (Scheduled),
717304,2023-07-22T17:05:00Z,2023-07-22,R,Scheduled,Kansas City Royals,New York Yankees,118,147,N,1,,,,,0,0,,,3313,Yankee Stadium,['MLBN (out-of-market only)'],,,,,,,2023-07-22 - Kansas City Royals @ New York Yankees (Scheduled),
717306,2023-07-22T17:10:00Z,2023-07-22,R,Scheduled,Colorado Rockies,Miami Marlins,115,146,N,1,,,,,0,0,,,4169,loanDepot park,['MLBN (out-of-market only)'],,,,,,,2023-07-22 - Colorado Rockies @ Miami Marlins (Scheduled),
